,economy,year,renew_energy_pct,gdp_per_energy_ppp,fossil_energy_pct,elec_use_kwh_pc,co2_total_mt,gdp_deflator_infl_pct,gdp_usd_current,gdp_usd,pop_growth_pct,population_total,urban_pop_pct
4421,KWT,2001,0.0,5.93811149369121,100.0,15201.2752219612,57.5053,-7.71871077505772,34889559869.8326,61395143785.4376,2.69581257247854,2008121.0,99.908
4422,KWT,2002,0.0,6.14930693414823,100.0,15709.9070182439,60.0819,5.14828982462735,38135788413.8276,63245767260.6606,2.54939023844888,2059974.0,100.0
4423,KWT,2003,0.0,6.86545958739355,100.0,16272.4817181633,63.1747,4.92065019374949,47874582231.588,74203741809.4563,2.39381864306604,2109881.0,100.0
4424,KWT,2004,0.0,7.03992879111243,100.0,17020.1917193555,67.2293,11.3712679311342,59439090600.6108,81802426141.4048,2.22351628059893,2157320.0,100.0
4425,KWT,2005,0.0,7.07007438747066,100.0,17399.503216219,75.4288,21.7710117887694,80798630136.9863,90480882328.7685,3.61741976368303,2236788.0,100.0
4426,KWT,2006,0.0,8.52295147218168,100.0,17971.1620719971,78.07,16.1763628454097,101557330723.423,97280315244.3899,5.56242109286012,2364733.0,100.0
4427,KWT,2007,0.0,9.60189427636915,100.0,17279.4866754363,76.3114,4.30736220673592,114634043361.692,103108938789.201,5.87754467695609,2507887.0,100.0
4428,KWT,2008,0.0,8.48339445223552,100.0,17349.1874734341,81.7277,18.6629427337913,147379737229.753,105665789857.458,5.5655156760957,2651421.0,100.0
4429,KWT,2009,0.0,7.60815901355638,100.0,16854.684197799,83.5193,-17.1665374455073,105968691905.415,98188818939.1635,5.29095352887972,2795484.0,100.0
4430,KWT,2010,0.0,6.6464381313034,100.0,17194.9043478025,86.4983,11.1033505813839,115416245238.478,95861205809.4091,5.15506049102987,2943372.0,100.0
4431,KWT,2011,0.0,7.52381602364686,100.0,16159.2740584024,89.8742,17.2275372444238,154039231299.128,105091330588.895,6.23757792955185,3132814.0,100.0
4432,KWT,2012,0.0,7.8748115359719,100.0,16132.5266870216,90.772,7.48725205909983,174047662555.419,112054550828.453,6.31732211154715,3337109.0,100.0
4433,KWT,2013,0.0,7.85790250512349,99.99,15181.6899497241,93.1737,0.223022888361129,174168116687.215,113342579055.575,4.98967404324728,3507844.0,100.0
4434,KWT,2014,0.0,7.87165429144223,99.99,16199.6750572032,91.2731,-6.75796248708139,162650450784.686,113910328739.893,4.40657207759868,3665876.0,100.0
4435,KWT,2015,0.0,4.65160577625113,99.99,16233.0939499407,94.6859,-25.9583307129868,114585555830.916,114585555830.916,4.49910219971801,3834574.0,100.0
4436,KWT,2016,0.0,4.32242060071399,99.99,15956.910124033,97.2353,-6.8378431623768,109406674087.947,117938416139.055,4.32594906785888,4004096.0,100.0
4437,KWT,2017,0.0,4.88789164274097,99.99,15957.8820894905,96.2003,16.2308752030311,120687539675.517,112380895320.353,3.69493434034851,4154812.0,100.0
4438,KWT,2018,0.0,5.2569264852648,99.99,15618.0792711486,97.9986,11.2991701085754,138646316321.596,115463874741.243,3.9801548230671,4323515.0,100.0
4439,KWT,2019,0.1,6.07019443521602,99.93,15390.6205681901,98.822,-0.110446099385726,140856394870.02,118077765457.421,2.71071332448015,4442316.0,100.0
4440,KWT,2020,0.1,4.67335443249754,99.88,15481.1060328839,98.6103,-16.458362953587,111045470461.207,112389026890.492,-0.951064116715736,4400267.0,100.0
4441,KWT,2021,0.1,5.90997054555272,99.89,16867.9837601026,106.1441,29.4272857863645,148350671614.185,114268887221.657,-0.899478872255975,4360865.0,100.0
4442,KWT,2022,,6.02907185561927,99.92,16570.5698678525,109.3973,17.6335216586931,183502046669.15,121991940846.717,5.11318110910574,4589643.0,100.0
4443,KWT,2023,,,,,111.6335,-8.06536067457306,165384407267.056,119958084014.587,5.58813678140227,4853420.0,100.0
4444,KWT,2024,,,,,,-0.732718932146284,160227273001.348,116887023750.862,2.45127885912436,4973861.0,100.0
4445,LAC,1990,34.6522536872118,6.36891841424058,68.4072452407468,1109.93008979786,784.9567,25.0628966844893,951782484358.879,2249828081977.05,1.88620728639692,392413347.0,69.6648501707767
4446,LAC,1991,33.8414243478261,6.5786640468386,69.0248956066419,1143.45785930983,810.8964,20.70134886645,1023640370731.33,2312994751510.3,1.83562122140898,399683088.0,70.2089638864404
4447,LAC,1992,33.3586408854054,6.782302140202,69.4494718995193,1147.45221030479,822.2362,11.0302946188045,1110456547974.36,2361042059405.45,1.78927838030811,406898894.0,70.7279711964442
4448,LAC,1993,32.9373621720499,6.93773236491048,69.8034294217476,1179.52583251832,850.3142,11.5643246534945,1338661813478.29,2463254510237.77,1.74834691208993,414075451.0,71.2279911900066
4449,LAC,1994,32.4700341047503,7.13761723940697,70.2749585445594,1225.26861257067,894.8344,12.1478243226374,1582427862408.52,2593142710867.67,1.70110141891164,421179547.0,71.7348761112538
4450,LAC,1995,32.1436258711839,7.24781174447627,70.1558810359788,1266.75329494504,910.3372,11.0027306294547,1686270793261.36,2603026269085.08,1.66907392032761,428268339.0,72.2365889244103
4451,LAC,1996,31.1974118680121,7.38434925408811,70.7684996086496,1304.42937395038,964.4684,9.25340869853587,1841388407551.26,2704407872751.06,1.62844370050707,435299542.0,72.7136472524109
4452,LAC,1997,30.2834412141159,7.57088771831929,71.409943021015,1365.06691015418,1021.112,6.35560820353341,2009281593092.77,2847224230520.79,1.59149282397824,442282724.0,73.2011668950063
4453,LAC,1998,30.3047760705415,7.5881173295171,72.0726142558653,1429.3119588996,1065.7881,5.94219867970962,2025160997785.55,2925376856938.54,1.57040035216002,449283157.0,73.6847439138899
4454,LAC,1999,30.7228241594427,7.60929060581436,72.0109396222465,1451.87007648866,1055.9538,3.80355948943713,1796076077749.03,2939763541991.67,1.53296024423484,456223550.0,74.1514254081382
4455,LAC,2000,29.8286897904667,8.04558802766074,72.5610311673832,1512.35406939927,1094.3332,6.21808990453431,1986486669520.2,3046139843290.32,1.46440925518966,462953688.0,74.6149326240965
4456,LAC,2001,29.3175361993804,8.1687944105226,72.7397291780975,1468.41245748872,1089.5488,6.29611949969752,1935501395146.33,3050485347462.75,1.39627697390336,469463143.0,74.9790157555926
4457,LAC,2002,30.1399289410141,8.21081633482242,72.0080864423046,1495.73164093701,1089.3395,5.3171320176619,1740549405328.78,3060721089331.71,1.34057200526425,475799008.0,75.3251097631481
4458,LAC,2003,30.6828162403507,8.24132733000106,71.6211475706731,1570.48237595024,1114.4973,5.54540898203313,1776709001109.4,3133780261982.7,1.29023904822801,481977727.0,75.6680548633672
4459,LAC,2004,30.3512892936746,8.52786691461617,71.8205462670531,1594.97193868543,1163.3837,6.86750862921119,2025109635467.83,3299368791227.24,1.2484069870278,488032486.0,75.9964933826823
4460,LAC,2005,30.5136178049694,8.85212253664251,71.8382433954289,1649.29596677743,1194.9219,5.91289019317671,2450495410747.02,3430969081347.51,1.21668454092739,494006571.0,76.3197038610586
4461,LAC,2006,30.3257324603332,9.38777140716672,71.6222065530682,1701.33069484788,1230.5942,6.70929739171648,2858411735059.27,3610415982421.51,1.18805177263316,499910627.0,76.6400974096056
4462,LAC,2007,30.3326680623936,9.83244158336826,71.0368412881162,1759.92890776808,1277.2494,6.43211967880735,3374743864488.19,3801892556211.55,1.16988304441677,505793340.0,76.956174306103
4463,LAC,2008,30.4410342110117,10.1755588280755,71.0858336902981,1794.34766431982,1306.2564,8.31314087730873,3900603793011.68,3943677808806.09,1.153093400367,511659365.0,77.2652895836217
4464,LAC,2009,31.4816076655373,10.37858172933,70.6165809126092,1777.00288157911,1261.5053,3.6240700959328,3612495412119.66,3848109267324.12,1.12730241497055,517459947.0,77.5661775693105
4465,LAC,2010,30.791063793122,10.6321634043447,70.9606503118138,1869.31794986436,1356.0601,5.3860653879626,4518751612852.26,4105457112143.08,1.09312877985907,523147480.0,77.8654739637702
4466,LAC,2011,29.923684115234,11.1127545125437,71.6893733350003,1961.41860993774,1409.5059,6.17007326387815,5277640263687.35,4287183275800.75,1.07898135034785,528822706.0,78.1611069994865
4467,LAC,2012,29.3509779416994,11.1166636979759,72.415634477497,2006.98651052266,1471.2111,4.23418246246585,5250550410200.51,4387648070081.66,1.06846032597578,534503260.0,78.4486398684116
4468,LAC,2013,28.8753991496002,11.172940964069,72.6657378979418,2041.39575294266,1504.1627,3.14077229882614,5385612862612.84,4509160636299.42,1.04511228301447,540118712.0,78.731287339173
4469,LAC,2014,29.1503479276468,11.3509608031241,72.7814337884834,2083.82180807695,1518.8516,2.70032630826767,5405171964139.56,4566421511978.66,1.02100362861314,545661592.0,79.0127052039133
